removed_fraction,removed_nodes,gcc_fraction,gcc_size,num_components,avg_shortest_path_gcc,algebraic_connectivity_gcc,spectral_gap_ratio_gcc,kirchhoff_index_gcc
0.685,137,0.02,4,49,1.5,0.9999999999999999,4.0,9.0
0.69,138,0.02,4,48,1.5,1.0000000000000004,4.0,9.0
0.695,139,0.02,4,48,1.5,0.9999999999999998,4.0,9.0
0.7,140,0.02,4,48,1.5,1.0,4.0,9.0
0.705,141,0.02,4,47,1.5,1.0000000000000002,4.0,9.0
0.71,142,0.02,4,47,1.5,1.0,4.0,9.0
0.715,143,0.02,4,47,1.5,1.0000000000000007,4.0,9.0
0.72,144,0.02,4,48,1.5,1.0000000000000004,4.0,9.0
0.725,145,0.02,4,48,1.5,1.0000000000000002,4.0,9.0
0.73,146,0.02,4,47,1.5,1.0000000000000004,4.0,9.0
0.735,147,0.015,3,47,1.3333333333333333,1.0000000000000007,3.0,4.0
0.74,148,0.01,2,48,1.0,2.0,1.0,1.0
0.745,149,0.01,2,48,1.0,2.0,1.0,1.0
0.75,150,0.01,2,47,1.0,2.0,1.0,1.0
0.755,151,0.01,2,46,1.0,2.0,1.0,1.0
0.76,152,0.01,2,45,1.0,2.0,1.0,1.0
0.765,153,0.01,2,44,1.0,2.0,1.0,1.0
0.77,154,0.01,2,43,1.0,2.0,1.0,1.0
0.775,155,0.01,2,42,1.0,2.0,1.0,1.0
0.78,156,0.01,2,41,1.0,2.0,1.0,1.0
0.785,157,0.01,2,40,1.0,2.0,1.0,1.0
0.79,158,0.01,2,39,1.0,2.0,1.0,1.0
0.795,159,0.01,2,39,1.0,2.0,1.0,1.0
0.8,160,0.01,2,38,1.0,2.0,1.0,1.0
0.805,161,0.01,2,37,1.0,2.0,1.0,1.0
0.81,162,0.01,2,36,1.0,2.0,1.0,1.0
0.815,163,0.01,2,35,1.0,2.0,1.0,1.0
0.82,164,0.01,2,34,1.0,2.0,1.0,1.0
0.825,165,0.01,2,33,1.0,2.0,1.0,1.0
0.83,166,0.01,2,32,1.0,2.0,1.0,1.0
0.835,167,0.01,2,31,1.0,2.0,1.0,1.0
0.84,168,0.01,2,30,1.0,2.0,1.0,1.0
0.845,169,0.01,2,29,1.0,2.0,1.0,1.0
0.85,170,0.01,2,28,1.0,2.0,1.0,1.0
0.855,171,0.01,2,27,1.0,2.0,1.0,1.0
0.86,172,0.01,2,26,1.0,2.0,1.0,1.0
0.865,173,0.01,2,25,1.0,2.0,1.0,1.0
0.87,174,0.01,2,25,1.0,2.0,1.0,1.0
0.875,175,0.01,2,24,1.0,2.0,1.0,1.0
0.88,176,0.01,2,23,1.0,2.0,1.0,1.0
0.885,177,0.005,1,23,0.0,,,
0.89,178,0.005,1,22,0.0,,,
0.895,179,0.005,1,21,0.0,,,
0.9,180,0.005,1,20,0.0,,,
0.905,181,0.005,1,19,0.0,,,
0.91,182,0.005,1,18,0.0,,,
0.915,183,0.005,1,17,0.0,,,
0.92,184,0.005,1,16,0.0,,,
0.925,185,0.005,1,15,0.0,,,
0.93,186,0.005,1,14,0.0,,,
0.935,187,0.005,1,13,0.0,,,
0.94,188,0.005,1,12,0.0,,,
0.945,189,0.005,1,11,0.0,,,
0.95,190,0.005,1,10,0.0,,,
0.955,191,0.005,1,9,0.0,,,
0.96,192,0.005,1,8,0.0,,,
0.965,193,0.005,1,7,0.0,,,
0.97,194,0.005,1,6,0.0,,,
0.975,195,0.005,1,5,0.0,,,
0.98,196,0.005,1,4,0.0,,,
0.985,197,0.005,1,3,0.0,,,
0.99,198,0.005,1,2,0.0,,,
0.995,199,0.005,1,1,0.0,,,
1.0,200,0.0,0,0,0.0,,,
